111,54,01:40:00_000,0.40195,0.38169,0.34676,0.33358,0.32015,0.30769,0.28791,0.28107,0.27643,0.27375,0.2735,0.27546,0.27814,0.28132,0.2884,0.29158,0.29475,0.29744,0.30159,0.30403,0.30769,0.31355,0.33529,0.35165,0.37582,0.40757,0.48767,0.53211,0.57607,0.65324,0.68278,0.70501,0.71844,0.72479,0.72405,0.71697,0.70623,0.69255,0.65812,0.63883,0.6188,0.59853,0.55971,0.54261,0.52357,0.50379,0.463,0.44274,0.42271,0.40342,0.36728,0.35116,0.33846,0.32845,0.31062,0.30427,0.30012,0.29792,0.29963,0.30281,0.30696,0.3116,0.32186,0.32674,0.33162,0.33626,0.34457,0.34847,0.35336,0.3602,0.38608,0.40806,0.43199,0.45958,0.53919,0.58559,0.63223,0.67643,0.74725,0.77118,0.78706,0.79487,0.79121,0.78242,0.76996,0.75458,0.71795,0.69817,0.6779,0.65739,0.61587,0.59487,0.57582,0.55775,0.51746,0.49621,0.47497,0.45397,0.41416,0.39609,0.37998,0.36581,0.34603,0.34042,0.33602,0.33333,0.33309,0.33529,0.33871,0.3431,0.35263,0.35751,0.36215,0.3663,0.37363,0.37656,0.37973,0.38413,0.40171,0.41807,0.44103,0.47106,0.54237,0.57656,0.61587,0.65543,0.7221,0.7453,0.76093,0.76923,0.76654,0.75775,0.74628,0.73284,0.69939,0.68083,0.66203,0.64298,0.6044,0.58486,0.56484,0.54432,0.50452,0.48694,0.46764,0.44762,0.39048,0.36752,0.34896,0.33382,0.31136,0.30379,0.30085,0.29939,0.29621,0.29646,0.29792,0.30061,0.30794,0.31209,0.316,0.31966,0.32601,0.32845,0.33065,0.3326,0.33895,0.34554,0.35629,0.37241,0.42442,0.45934,0.49817,0.53309,0.59902,0.63101,0.65812,0.67888,0.69988,0.70085,0.6967,0.6884,0.66252,0.64835,0.6337,0.61709,0.58193,0.56386,0.54554,0.52723,0.48962,0.47033,0.45104,0.43419,0.40147,0.38413,0.36728,0.35165,0.32503,0.31477
111,54,01:40:02_000,0.30672,0.30085,0.29573,0.29597,0.29768,0.30012,0.30647,0.31013,0.31404,0.3177,0.32405,0.32674,0.32918,0.33138,0.33553,0.33895,0.34481,0.35458,0.39048,0.41758,0.45006,0.4862,0.55604,0.58339,0.61099,0.63516,0.66593,0.67155,0.67155,0.66642,0.64518,0.64518,0.61441,0.59878,0.5663,0.54823,0.52967,0.51087,0.47277,0.45348,0.43394,0.41465,0.379,0.36435,0.34847,0.3326,0.30354,0.29109,0.28059,0.27204,0.26129,0.25885,0.25788,0.25836,0.26178,0.26422,0.26691,0.26984,0.27497,0.27717,0.27888,0.28034,0.28254,0.28425,0.28645,0.2906,0.31038,0.32821,0.35214,0.38169,0.45201,0.48864,0.52357,0.57265,0.5917,0.60635,0.61514,0.61832,0.60977,0.59976,0.58706,0.57216,0.54042,0.52552,0.50867,0.49109,0.45421,0.43516,0.41612,0.39683,0.358,0.33919,0.32088,0.30598,0.2801,0.26764,0.25641,0.24689,0.23394,0.23053,0.22882,0.22857,0.23199,0.23541,0.23907,0.24298,0.25031,0.25372,0.25665,0.2591,0.26252,0.26398,0.26593,0.26886,0.28132,0.29353,0.31136,0.33529,0.40049,0.43834,0.47668,0.5138,0.57289,0.59194,0.60757,0.61832,0.61832,0.61905,0.6105,0.58413,0.56801,0.55067,0.53236,0.51575,0.48205,0.463,0.44371,0.42393,0.38364,0.36386,0.34457,0.32601,0.29426,0.28254,0.27033,0.25885,0.24078,0.23468,0.23053,0.22833,0.22857,0.23663,0.24884,0.25739,0.26911,0.27375,0.2779,0.28181,0.2884,0.29133,0.29402,0.29744,0.3094,0.31941,0.3348,0.35678,0.42051,0.46032,0.50281,0.54554,0.62173,0.65177,0.67497,0.68962,0.70037,0.69866,0.69231,0.68205,0.65299,0.63516,0.61612,0.59609,0.55702,0.53944,0.52015,0.49963,0.45739,0.4359,0.41465,0.39414,0.35507,0.33724,0.32332,0.31184,0.28913,0.2801,0.27302,0.26813,0.26349,0.26349
111,54,01:40:04_000,0.26471,0.26716,0.27399,0.2779,0.28181,0.28571,0.29255,0.29548,0.29817,0.3011,0.31087,0.32063,0.33284,0.34921,0.40464,0.442,0.48376,0.52747,0.61074,0.64591,0.67473,0.69646,0.7177,0.71868,0.71551,0.70818,0.68327,0.66691,0.6486,0.60904,0.58828,0.56728,0.54847,0.53065,0.48962,0.46813,0.44615,0.42418,0.38193,0.36215,0.34359,0.3265,0.29963,0.29084,0.2823,0.27497,0.26618,0.26447,0.26447,0.26569,0.27131,0.27497,0.27912,0.28303,0.29011,0.2928,0.29499,0.29719,0.3033,0.30965,0.32039,0.33675,0.38437,0.41245,0.4486,0.49011,0.57656,0.61636,0.65079,0.67888,0.71355,0.72039,0.72088,0.71673,0.69719,0.68278,0.66642,0.6486,0.60952,0.58901,0.56801,0.54676,0.50647,0.48864,0.46911,0.4486,0.40733,0.3873,0.36801,0.34945,0.31697,0.30354,0.29377,0.28694,0.27595,0.27277,0.27131,0.27155,0.27521,0.27814,0.28156,0.28474,0.29084,0.29402,0.2967,0.2989,0.30354,0.30745,0.31429,0.32552,0.36654,0.39731,0.42833,0.46081,0.54237,0.58413,0.62247,0.65568,0.70183,0.71404,0.71966,0.71893,0.70427,0.6928,0.67839,0.66178,0.62466,0.60513,0.58486,0.56435,0.52234,0.50085,0.48205,0.46447,0.42442,0.40366,0.38315,0.36361,0.32796,0.31258,0.29939,0.2884,0.2735,0.27009,0.26764,0.26618,0.26716,0.26935,0.27204,0.27497,0.28132,0.28425,0.28742,0.29035,0.29426,0.29695,0.29988,0.30525,0.33529,0.36166,0.3956,0.4359,0.52112,0.55849,0.59878,0.63687,0.69621,0.71502,0.7265,0.73114,0.72259,0.7116,0.69866,0.684,0.64737,0.62686,0.60586,0.58413,0.53993,0.5177,0.49524,0.47277,0.43516,0.41514,0.39438,0.37411,0.337,0.32063,0.30623,0.29377,0.27546,0.26984,0.2674,0.26691,0.26935,0.27204,0.2757,0.27961,0.28791,0.29182
111,54,01:40:08_000,0.30891,0.32161,0.35604,0.38242,0.41465,0.48864,0.52552,0.55922,0.58828,0.61123,0.63712,0.64054,0.63883,0.63321,0.61197,0.59731,0.58095,0.56313,0.52527,0.50549,0.48547,0.4652,0.43053,0.41197,0.39243,0.37265,0.33455,0.31673,0.30012,0.28498,0.25983,0.25177,0.24615,0.24078,0.23419,0.23297,0.23297,0.23394,0.23858,0.24151,0.24444,0.24737,0.25372,0.25617,0.25836,0.26007,0.263,0.26545,0.2696,0.27692,0.30598,0.32552,0.34847,0.379,0.45275,0.49109,0.52723,0.55922,0.60562,0.6188,0.62564,0.62637,0.61612,0.60586,0.59267,0.57753,0.54261,0.52357,0.50379,0.48352,0.44176,0.42344,0.40635,0.38706,0.34652,0.32698,0.30842,0.29109,0.26154,0.24957,0.2398,0.23223,0.22564,0.22393,0.2232,0.22344,0.22662,0.2293,0.23223,0.23516,0.24127,0.24469,0.24811,0.25104,0.25641,0.2591,0.26252,0.26813,0.29158,0.31209,0.33895,0.37216,0.43736,0.47595,0.51575,0.5536,0.61563,0.63712,0.65177,0.65958,0.65788,0.65079,0.64103,0.62808,0.59512,0.57656,0.55702,0.51624,0.49499,0.47326,0.45177,0.43004,0.39365,0.3746,0.35531,0.33651,0.30159,0.28645,0.27302,0.25226,0.24493,0.24054,0.2381,0.23639,0.2359,0.23712,0.23932,0.242,0.24811,0.25128,0.25421,0.25763,0.26349,0.26618,0.26911,0.27326,0.29084,0.30696,0.32967,0.35946,0.4359,0.4735,0.50891,0.54799,0.62027,0.6486,0.67009,0.68425,0.6928,0.6884,0.67961,0.66838,0.63883,0.62076,0.60122,0.58095,0.55995,0.54457,0.52527,0.50403,0.46032,0.44127,0.42393,0.40488,0.36679,0.34896,0.3326,0.3177,0.29451,0.28596,0.27961,0.27595,0.27399,0.27424,0.27546,0.27741,0.28303,0.28596,0.28864,0.29109,0.29573,0.29841,0.3011,0.30427,0.31624,0.32772,0.34505,0.36923,0.43761,0.47961
111,54,01:40:10_000,0.5243,0.56313,0.63297,0.66545,0.69255,0.71306,0.71306,0.73407,0.72943,0.72039,0.69231,0.67668,0.66056,0.642,0.60147,0.57998,0.55775,0.53529,0.48962,0.46691,0.44444,0.4254,0.38974,0.37094,0.35311,0.33675,0.30891,0.29792,0.28938,0.27814,0.27546,0.27497,0.27595,0.27766,0.28278,0.28571,0.28864,0.29158,0.29646,0.29866,0.30061,0.30305,0.31111,0.31893,0.33138,0.34994,0.40757,0.44567,0.48816,0.5326,0.61758,0.64982,0.67473,0.69719,0.72601,0.73138,0.73114,0.72601,0.7033,0.68767,0.66984,0.6525,0.61636,0.59609,0.57509,0.55336,0.5094,0.48742,0.46569,0.4442,0.40244,0.38535,0.37045,0.35482,0.32552,0.31331,0.30305,0.29475,0.28449,0.28205,0.28132,0.28205,0.28645,0.28913,0.29206,0.29475,0.29963,0.30159,0.30305,0.30452,0.31038,0.31551,0.32357,0.33651,0.38169,0.41465,0.45324,0.49573,0.58291,0.62295,0.65788,0.68352,0.71624,0.72552,0.72918,0.72747,0.72747,0.69744,0.68156,0.66374,0.62466,0.60635,0.58877,0.56923,0.52747,0.50574,0.484,0.46227,0.41954,0.39878,0.379,0.36288,0.33553,0.3221,0.31038,0.30037,0.28694,0.28327,0.28181,0.28181,0.28547,0.28864,0.29206,0.29548,0.30159,0.30403,0.30647,0.30842,0.31331,0.31795,0.32576,0.33578,0.37167,0.40098,0.43687,0.47814,0.5685,0.6127,0.65299,0.68816,0.73602,0.7475,0.75507,0.75726,0.74725,0.73626,0.7221,0.70574,0.66886,0.64908,0.62906,0.61074,0.57387,0.5536,0.53309,0.51233,0.47106,0.45104,0.4315,0.41319,0.37753,0.35897,0.34432,0.33309,0.31868,0.31526,0.31404,0.31453,0.31941,0.32332,0.32772,0.33211,0.34139,0.34628,0.35116,0.3558,0.36532,0.37118,0.37973,0.39219,0.42955,0.45299,0.48523,0.5243,0.61245,0.65592,0.69524,0.72869,0.77265,0.78315
111,54,01:40:12_000,0.78632,0.78339,0.7641,0.74921,0.73162,0.71233,0.67057,0.64908,0.62759,0.60611,0.56557,0.5475,0.52747,0.50647,0.46325,0.44176,0.42076,0.40049,0.3641,0.34847,0.33529,0.32576,0.31331,0.30916,0.3072,0.30696,0.31111,0.31477,0.31893,0.32357,0.3326,0.33675,0.34042,0.34383,0.34921,0.35238,0.35702,0.36459,0.39341,0.41709,0.44762,0.47814,0.54896,0.59023,0.63101,0.66789,0.72283,0.73919,0.74774,0.74921,0.73675,0.72552,0.71111,0.69451,0.65739,0.63761,0.61734,0.59707,0.55653,0.53602,0.51526,0.4967,0.4591,0.43858,0.41783,0.3978,0.36142,0.34579,0.33236,0.32137,0.3072,0.30427,0.30232,0.30183,0.30476,0.30769,0.3116,0.31575,0.3243,0.32821,0.33187,0.33529,0.34115,0.34383,0.34676,0.35092,0.36825,0.38437,0.40708,0.43639,0.50501,0.53797,0.57607,0.61441,0.6801,0.70379,0.7199,0.72894,0.72821,0.72015,0.70818,0.69475,0.66276,0.6442,0.62466,0.60464,0.56361,0.54261,0.52137,0.49988,0.45983,0.44274,0.42393,0.40488,0.36825,0.35189,0.33724,0.32454,0.30525,0.29866,0.29475,0.29304,0.29231,0.29353,0.29573,0.29841,0.30452,0.30745,0.31013,0.31013,0.31697,0.31868,0.32015,0.32161,0.32821,0.33578,0.34799,0.36581,0.42051,0.45568,0.4884,0.51966,0.58852,0.6188,0.64347,0.66154,0.67741,0.67619,0.67009,0.65958,0.63199,0.61685,0.59951,0.58071,0.54042,0.51941,0.49841,0.45592,0.43443,0.41294,0.39463,0.37827,0.34212,0.32479,0.30867,0.29426,0.27082,0.26227,0.25568,0.25128,0.24811,0.24884,0.25006,0.25201,0.25201,0.26056,0.26447,0.26764,0.27277,0.27473,0.27692,0.27912,0.28278,0.28571,0.29084,0.29963,0.33187,0.35653,0.38608,0.41954,0.48571,0.51306,0.5409,0.56606,0.60147,0.61026,0.61368,0.61197,0.59634,0.58388
111,54,01:40:14_000,0.57094,0.55727,0.5243,0.50623,0.48742,0.46813,0.42833,0.4083,0.38828,0.3685,0.33358,0.32015,0.30598,0.29206,0.26813,0.25861,0.25079,0.24469,0.23736,0.2359,0.23614,0.23761,0.24151,0.24396,0.24664,0.24957,0.25495,0.25763,0.26007,0.26252,0.2674,0.27057,0.27448,0.2801,0.30281,0.3221,0.3475,0.37851,0.45201,0.4906,0.52308,0.55067,0.60171,0.62027,0.63297,0.63956,0.63687,0.62906,0.61783,0.60391,0.57265,0.55727,0.53968,0.52088,0.48132,0.46129,0.44103,0.42076,0.3812,0.36239,0.34676,0.33309,0.30452,0.29133,0.27961,0.26105,0.25446,0.24982,0.24713,0.24567,0.24689,0.24933,0.25201,0.25495,0.26105,0.26398,0.26691,0.2696,0.27424,0.27668,0.27985,0.284,0.29988,0.31477,0.33553,0.36264,0.43346,0.47399,0.51502,0.55458,0.61123,0.63468,0.65348,0.66642,0.67448,0.67082,0.663,0.65177,0.62173,0.60415,0.5873,0.5707,0.5326,0.51233,0.49158,0.47082,0.42906,0.40855,0.38852,0.36923,0.33968,0.32503,0.31087,0.29792,0.27643,0.26862,0.26252,0.25812,0.25446,0.25446,0.25592,0.25836,0.26349,0.26642,0.26911,0.27131,0.2757,0.27814,0.28059,0.284,0.29451,0.30427,0.31893,0.33968,0.40073,0.43883,0.47985,0.52161,0.59853,0.62979,0.65201,0.66716,0.68571,0.68742,0.68425,0.67717,0.65372,0.6381,0.621,0.60244,0.5685,0.54994,0.5304,0.50989,0.46813,0.44713,0.42637,0.4061,0.36777,0.35018,0.33602,0.3243,0.30085,0.29084,0.28254,0.27595,0.26764,0.26569,0.2652,0.26593,0.27057,0.27326,0.27619,0.28205,0.28449,0.28669,0.28864,0.2906,0.29768,0.30476,0.32015,0.34237,0.39878,0.43541,0.47692,0.52161,0.61123,0.65153,0.6862,0.71429,0.74383,0.75092,0.75287,0.74969,0.7304,0.71575,0.69866,0.67985,0.63907,0.61758
111,54,01:40:16_000,0.59805,0.57949,0.53748,0.51551,0.49328,0.47106,0.47106,0.40684,0.38706,0.36874,0.34237,0.33016,0.31917,0.30989,0.2967,0.29304,0.29109,0.2906,0.29304,0.29524,0.29817,0.3011,0.30647,0.30891,0.31111,0.31282,0.31648,0.32015,0.32674,0.33797,0.37021,0.39683,0.43077,0.47033,0.55849,0.60195,0.64176,0.67643,0.72527,0.73895,0.74505,0.7453,0.73358,0.7221,0.70745,0.6906,0.65226,0.63175,0.6105,0.58901,0.55092,0.53016,0.50842,0.4862,0.44176,0.42027,0.39951,0.37998,0.34481,0.32967,0.31844,0.30989,0.29475,0.28962,0.28645,0.28474,0.28547,0.28718,0.28962,0.29231,0.29866,0.3011,0.3033,0.30525,0.30891,0.31136,0.31526,0.3221,0.35067,0.37021,0.39414,0.42662,0.50916,0.55409,0.59829,0.63907,0.70354,0.72552,0.74017,0.74799,0.74603,0.73895,0.72821,0.71477,0.68132,0.66252,0.64298,0.6232,0.58291,0.56459,0.54725,0.52821,0.48767,0.4674,0.44762,0.42808,0.39267,0.37705,0.36313,0.35092,0.33626,0.33114,0.32747,0.32601,0.32821,0.33162,0.33602,0.34115,0.35238,0.358,0.36337,0.36874,0.37949,0.3851,0.3917,0.4,0.42833,0.45104,0.48034,0.55116,0.58632,0.62784,0.67106,0.71209,0.77729,0.79853,0.81197,0.81783,0.81001,0.79951,0.78608,0.76972,0.73089,0.70989,0.68816,0.66642,0.6232,0.60122,0.57924,0.55702,0.51868,0.49817,0.47717,0.45617,0.41563,0.39707,0.38046,0.36581,0.34359,0.33675,0.33284,0.33016,0.32991,0.33211,0.33553,0.33993,0.35018,0.35556,0.36044,0.36508,0.37265,0.37582,0.37875,0.38242,0.39683,0.4105,0.43028,0.45665,0.52772,0.56337,0.59731,0.63541,0.70574,0.73309,0.75311,0.7475,0.71136,0.69866,0.68523,0.67057,0.64151,0.62515,0.60781,0.58999,0.55311,0.53431,0.51551,0.49621,0.45714,0.4398
111,54,01:40:18_000,0.42393,0.40635,0.37094,0.35433,0.33895,0.32503,0.30305,0.29524,0.28962,0.2862,0.28523,0.28645,0.28889,0.29206,0.30037,0.30476,0.30891,0.31306,0.32015,0.32308,0.32576,0.32821,0.33455,0.34066,0.35067,0.36581,0.41441,0.44737,0.48449,0.52357,0.58608,0.61538,0.64103,0.66105,0.68205,0.68327,0.67937,0.67106,0.64542,0.63126,0.61661,0.60024,0.56508,0.54701,0.52845,0.50989,0.47253,0.45348,0.43443,0.41783,0.38584,0.36899,0.35263,0.33748,0.31258,0.30305,0.29573,0.2906,0.28596,0.2862,0.28767,0.28987,0.29597,0.29939,0.30281,0.30623,0.31209,0.31429,0.31575,0.31722,0.31941,0.32088,0.32405,0.3304,0.35775,0.38022,0.4083,0.44127,0.51331,0.54383,0.56947,0.59463,0.63175,0.64176,0.64567,0.6442,0.62808,0.61514,0.60049,0.58584,0.55482,0.53724,0.51917,0.50085,0.46325,0.44396,0.42466,0.40537,0.36703,0.35116,0.33724,0.32234,0.29402,0.28181,0.27131,0.26252,0.25031,0.24713,0.24542,0.24567,0.24908,0.25153,0.25397,0.25641,0.26178,0.26422,0.26667,0.26886,0.27228,0.27399,0.27595,0.27839,0.28938,0.30061,0.31697,0.33919,0.39902,0.43394,0.46984,0.50012,0.55092,0.55092,0.58926,0.6,0.60513,0.60049,0.59194,0.58046,0.55092,0.53602,0.52137,0.50452,0.46813,0.44908,0.42979,0.41046,0.39121,0.37216,0.35311,0.3348,0.30647,0.29255,0.27888,0.26642,0.2464,0.23932,0.23419,0.23077,0.22882,0.22979,0.23175,0.23468,0.24054,0.24371,0.24664,0.24957,0.25519,0.25739,0.25958,0.26178,0.26716,0.27131,0.2779,0.28816,0.3243,0.3514,0.38388,0.42002,0.49646,0.53211,0.55995,0.58144,0.61538,0.62442,0.62808,0.62662,0.61074,0.59805,0.58315,0.56679,0.54432,0.53993,0.52747,0.51111,0.47277,0.4525,0.43223,0.41197,0.37216,0.3536
111,54,01:40:20_000,0.33846,0.32552,0.29939,0.28791,0.27814,0.27033,0.26105,0.2591,0.25861,0.25934,0.26447,0.26764,0.27106,0.27473,0.28181,0.28523,0.2884,0.29158,0.29744,0.3011,0.30574,0.31282,0.34017,0.36288,0.39243,0.42784,0.51038,0.55287,0.59292,0.62857,0.67424,0.69011,0.70061,0.70549,0.69915,0.68938,0.67619,0.66056,0.62344,0.60537,0.58779,0.5685,0.52698,0.50549,0.484,0.46252,0.42002,0.39951,0.37973,0.36093,0.3326,0.31941,0.30672,0.29548,0.27863,0.27302,0.27302,0.2674,0.2674,0.26935,0.27228,0.27546,0.2823,0.28571,0.28913,0.29231,0.29817,0.30061,0.30379,0.30867,0.3243,0.33919,0.36068,0.38901,0.46276,0.50525,0.54872,0.59023,0.66032,0.68327,0.69866,0.71013,0.71673,0.71209,0.70305,0.69035,0.65763,0.63883,0.61929,0.59902,0.56288,0.54359,0.52332,0.50256,0.46056,0.4398,0.41929,0.39902,0.36068,0.34554,0.33284,0.31966,0.29621,0.28718,0.2801,0.27521,0.27106,0.27155,0.27302,0.27546,0.28278,0.28645,0.28962,0.29573,0.29817,0.30037,0.30232,0.30476,0.31526,0.32381,0.33602,0.35458,0.41221,0.44982,0.49133,0.53455,0.61563,0.64957,0.67692,0.7094,0.71477,0.716,0.71258,0.70525,0.68059,0.66447,0.64689,0.62833,0.58877,0.5707,0.55336,0.53407,0.4928,0.47179,0.45079,0.42979,0.38974,0.37094,0.35336,0.33748,0.31477,0.30476,0.29597,0.28889,0.28034,0.27863,0.27839,0.27912,0.28327,0.2862,0.28938,0.29255,0.29817,0.30061,0.30256,0.30452,0.31013,0.31575,0.32503,0.33944,0.37705,0.40586,0.44127,0.48107,0.56532,0.60488,0.6398,0.66862,0.70549,0.71306,0.71453,0.71209,0.69524,0.68181,0.66618,0.64884,0.61099,0.59145,0.57143,0.55116,0.51551,0.49621,0.47595,0.45543,0.41416,0.39438,0.37509,0.35604,0.32186,0.30916
